F:\Training_Data\IMG\center_2021_01_07_23_46_56_780.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_56_780.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_56_780.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_46_56_882.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_56_882.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_56_882.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_46_56_987.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_56_987.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_56_987.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_46_57_089.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_089.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_089.jpg, 0, 1, 0, 30.19027
F:\Training_Data\IMG\center_2021_01_07_23_46_57_198.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_198.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_198.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_46_57_305.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_305.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_305.jpg, -0.0748449, 1, 0, 30.18897
F:\Training_Data\IMG\center_2021_01_07_23_46_57_413.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_413.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_413.jpg, -0.2417538, 1, 0, 30.18077
F:\Training_Data\IMG\center_2021_01_07_23_46_57_523.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_523.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_523.jpg, 0, 1, 0, 30.1883
F:\Training_Data\IMG\center_2021_01_07_23_46_57_627.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_627.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_627.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_46_57_729.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_729.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_729.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_46_57_831.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_831.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_831.jpg, 0, 1, 0, 30.19039
F:\Training_Data\IMG\center_2021_01_07_23_46_57_934.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_57_934.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_57_934.jpg, -0.0294894, 1, 0, 30.19012
F:\Training_Data\IMG\center_2021_01_07_23_46_58_044.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_044.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_044.jpg, -0.3284505, 1, 0, 30.16518
F:\Training_Data\IMG\center_2021_01_07_23_46_58_145.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_145.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_145.jpg, -0.09155855, 1, 0, 30.19115
F:\Training_Data\IMG\center_2021_01_07_23_46_58_246.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_246.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_246.jpg, 0, 1, 0, 30.18937
F:\Training_Data\IMG\center_2021_01_07_23_46_58_355.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_355.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_355.jpg, 0, 1, 0, 30.19064
F:\Training_Data\IMG\center_2021_01_07_23_46_58_458.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_458.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_458.jpg, 0, 1, 0, 30.19022
F:\Training_Data\IMG\center_2021_01_07_23_46_58_560.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_560.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_560.jpg, -0.2790168, 1, 0, 30.17046
F:\Training_Data\IMG\center_2021_01_07_23_46_58_664.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_664.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_664.jpg, 0, 1, 0, 30.18979
F:\Training_Data\IMG\center_2021_01_07_23_46_58_765.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_765.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_765.jpg, 0, 1, 0, 30.19005
F:\Training_Data\IMG\center_2021_01_07_23_46_58_867.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_867.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_867.jpg, -0.2131011, 1, 0, 30.18062
F:\Training_Data\IMG\center_2021_01_07_23_46_58_976.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_58_976.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_58_976.jpg, 0, 1, 0, 30.18982
F:\Training_Data\IMG\center_2021_01_07_23_46_59_077.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_077.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_077.jpg, -0.2162523, 1, 0, 30.17986
F:\Training_Data\IMG\center_2021_01_07_23_46_59_188.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_188.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_188.jpg, -0.5481579, 1, 0, 30.13549
F:\Training_Data\IMG\center_2021_01_07_23_46_59_296.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_296.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_296.jpg, -0.5510922, 1, 0, 30.16665
F:\Training_Data\IMG\center_2021_01_07_23_46_59_400.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_400.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_400.jpg, -0.2654985, 1, 0, 30.1967
F:\Training_Data\IMG\center_2021_01_07_23_46_59_511.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_511.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_511.jpg, 0, 1, 0, 30.18659
F:\Training_Data\IMG\center_2021_01_07_23_46_59_617.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_617.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_617.jpg, 0, 1, 0, 30.18993
F:\Training_Data\IMG\center_2021_01_07_23_46_59_724.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_724.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_724.jpg, 0, 1, 0, 30.19044
F:\Training_Data\IMG\center_2021_01_07_23_46_59_833.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_833.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_833.jpg, 0, 1, 0, 30.19007
F:\Training_Data\IMG\center_2021_01_07_23_46_59_938.jpg, F:\Training_Data\IMG\left_2021_01_07_23_46_59_938.jpg, F:\Training_Data\IMG\right_2021_01_07_23_46_59_938.jpg, -0.1454778, 1, 0, 30.18497
F:\Training_Data\IMG\center_2021_01_07_23_47_00_048.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_048.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_048.jpg, -0.4767285, 1, 0, 30.14446
F:\Training_Data\IMG\center_2021_01_07_23_47_00_150.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_150.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_150.jpg, -0.4249113, 1, 0, 30.17887
F:\Training_Data\IMG\center_2021_01_07_23_47_00_262.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_262.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_262.jpg, -0.1280439, 1, 0, 30.19275
F:\Training_Data\IMG\center_2021_01_07_23_47_00_367.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_367.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_367.jpg, -0.3681774, 1, 0, 30.17866
F:\Training_Data\IMG\center_2021_01_07_23_47_00_470.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_470.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_470.jpg, -0.09255539, 1, 0, 30.1898
F:\Training_Data\IMG\center_2021_01_07_23_47_00_577.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_577.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_577.jpg, 0, 1, 0, 30.19053
F:\Training_Data\IMG\center_2021_01_07_23_47_00_681.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_681.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_681.jpg, -0.1136088, 1, 0, 30.1892
F:\Training_Data\IMG\center_2021_01_07_23_47_00_786.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_786.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_786.jpg, -0.4682427, 1, 0, 30.14965
F:\Training_Data\IMG\center_2021_01_07_23_47_00_908.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_00_908.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_00_908.jpg, -0.2432511, 1, 0, 30.19069
F:\Training_Data\IMG\center_2021_01_07_23_47_01_016.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_016.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_016.jpg, -0.5683578, 1, 0, 30.14759
F:\Training_Data\IMG\center_2021_01_07_23_47_01_122.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_122.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_122.jpg, -0.2869641, 1, 0, 30.19417
F:\Training_Data\IMG\center_2021_01_07_23_47_01_230.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_230.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_230.jpg, 0, 1, 0, 30.18791
F:\Training_Data\IMG\center_2021_01_07_23_47_01_330.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_330.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_330.jpg, 0, 1, 0, 30.19011
F:\Training_Data\IMG\center_2021_01_07_23_47_01_438.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_438.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_438.jpg, 0, 1, 0, 30.19066
F:\Training_Data\IMG\center_2021_01_07_23_47_01_541.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_541.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_541.jpg, 0, 1, 0, 30.19084
F:\Training_Data\IMG\center_2021_01_07_23_47_01_645.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_645.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_645.jpg, -0.2788359, 1, 0, 30.17234
F:\Training_Data\IMG\center_2021_01_07_23_47_01_752.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_752.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_752.jpg, 0, 1, 0, 30.19042
F:\Training_Data\IMG\center_2021_01_07_23_47_01_860.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_860.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_860.jpg, 0, 1, 0, 30.19089
F:\Training_Data\IMG\center_2021_01_07_23_47_01_969.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_01_969.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_01_969.jpg, 0, 1, 0, 30.19062
F:\Training_Data\IMG\center_2021_01_07_23_47_02_079.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_079.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_079.jpg, -0.2991789, 1, 0, 30.16898
F:\Training_Data\IMG\center_2021_01_07_23_47_02_190.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_190.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_190.jpg, -0.2495082, 1, 0, 30.1889
F:\Training_Data\IMG\center_2021_01_07_23_47_02_295.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_295.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_295.jpg, -0.131079, 1, 0, 30.1907
F:\Training_Data\IMG\center_2021_01_07_23_47_02_403.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_403.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_403.jpg, -0.3079074, 1, 0, 30.17914
F:\Training_Data\IMG\center_2021_01_07_23_47_02_504.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_504.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_504.jpg, -0.007919673, 1, 0, 30.18906
F:\Training_Data\IMG\center_2021_01_07_23_47_02_605.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_605.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_605.jpg, 0, 1, 0, 30.19013
F:\Training_Data\IMG\center_2021_01_07_23_47_02_709.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_709.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_709.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_47_02_813.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_813.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_813.jpg, 0, 1, 0, 30.18986
F:\Training_Data\IMG\center_2021_01_07_23_47_02_917.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_02_917.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_02_917.jpg, 0, 1, 0, 30.19033
F:\Training_Data\IMG\center_2021_01_07_23_47_03_018.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_018.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_018.jpg, 0, 1, 0, 30.19022
F:\Training_Data\IMG\center_2021_01_07_23_47_03_121.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_121.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_121.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_47_03_230.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_230.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_230.jpg, 0, 1, 0, 30.19003
F:\Training_Data\IMG\center_2021_01_07_23_47_03_332.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_332.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_332.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_47_03_434.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_434.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_434.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_47_03_540.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_540.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_540.jpg, -0.0312477, 1, 0, 30.19009
F:\Training_Data\IMG\center_2021_01_07_23_47_03_641.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_641.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_641.jpg, -0.327357, 1, 0, 30.16481
F:\Training_Data\IMG\center_2021_01_07_23_47_03_744.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_744.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_744.jpg, -0.01620779, 1, 0, 30.18981
F:\Training_Data\IMG\center_2021_01_07_23_47_03_846.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_846.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_846.jpg, 0, 1, 0, 30.19
F:\Training_Data\IMG\center_2021_01_07_23_47_03_955.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_03_955.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_03_955.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_47_04_059.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_059.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_059.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_47_04_163.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_163.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_163.jpg, 0, 1, 0, 30.19033
F:\Training_Data\IMG\center_2021_01_07_23_47_04_265.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_265.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_265.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_47_04_372.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_372.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_372.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_47_04_477.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_477.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_477.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_47_04_578.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_578.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_578.jpg, 0, 1, 0, 30.19032
F:\Training_Data\IMG\center_2021_01_07_23_47_04_678.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_678.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_678.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_47_04_785.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_785.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_785.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_47_04_888.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_888.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_888.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_47_04_996.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_04_996.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_04_996.jpg, 0, 1, 0, 30.1903
F:\Training_Data\IMG\center_2021_01_07_23_47_05_098.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_098.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_098.jpg, 0, 1, 0, 30.19027
F:\Training_Data\IMG\center_2021_01_07_23_47_05_206.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_206.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_206.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_47_05_313.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_313.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_313.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_47_05_420.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_420.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_420.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_47_05_521.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_521.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_521.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_47_05_624.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_624.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_624.jpg, 0, 1, 0, 30.19031
F:\Training_Data\IMG\center_2021_01_07_23_47_05_733.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_733.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_733.jpg, -0.1360455, 1, 0, 30.18481
F:\Training_Data\IMG\center_2021_01_07_23_47_05_835.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_835.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_835.jpg, -0.2489037, 1, 0, 30.18009
F:\Training_Data\IMG\center_2021_01_07_23_47_05_941.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_05_941.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_05_941.jpg, 0, 1, 0, 30.18867
F:\Training_Data\IMG\center_2021_01_07_23_47_06_044.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_044.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_044.jpg, 0, 1, 0, 30.19007
F:\Training_Data\IMG\center_2021_01_07_23_47_06_149.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_149.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_149.jpg, 0, 1, 0, 30.19023
F:\Training_Data\IMG\center_2021_01_07_23_47_06_253.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_253.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_253.jpg, 0, 1, 0, 30.19026
F:\Training_Data\IMG\center_2021_01_07_23_47_06_353.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_353.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_353.jpg, 0, 1, 0, 30.19041
F:\Training_Data\IMG\center_2021_01_07_23_47_06_456.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_456.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_456.jpg, 0, 1, 0, 30.19021
F:\Training_Data\IMG\center_2021_01_07_23_47_06_561.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_561.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_561.jpg, 0, 1, 0, 30.19024
F:\Training_Data\IMG\center_2021_01_07_23_47_06_667.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_667.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_667.jpg, 0, 1, 0, 30.1902
F:\Training_Data\IMG\center_2021_01_07_23_47_06_768.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_768.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_768.jpg, 0, 1, 0, 30.19028
F:\Training_Data\IMG\center_2021_01_07_23_47_06_872.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_872.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_872.jpg, 0, 1, 0, 30.19021
F:\Training_Data\IMG\center_2021_01_07_23_47_06_978.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_06_978.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_06_978.jpg, 0, 1, 0, 30.19029
F:\Training_Data\IMG\center_2021_01_07_23_47_07_079.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_079.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_079.jpg, 0, 1, 0, 30.19027
F:\Training_Data\IMG\center_2021_01_07_23_47_07_178.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_178.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_178.jpg, 0.1428807, 1, 0, 30.18447
F:\Training_Data\IMG\center_2021_01_07_23_47_07_281.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_281.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_281.jpg, 0.4324035, 1, 0, 30.15216
F:\Training_Data\IMG\center_2021_01_07_23_47_07_388.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_388.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_388.jpg, 0.111897, 1, 0, 30.1917
F:\Training_Data\IMG\center_2021_01_07_23_47_07_487.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_487.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_487.jpg, 0, 1, 0, 30.18903
F:\Training_Data\IMG\center_2021_01_07_23_47_07_591.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_591.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_591.jpg, 0, 1, 0, 30.18981
F:\Training_Data\IMG\center_2021_01_07_23_47_07_697.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_697.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_697.jpg, 0, 1, 0, 30.18987
F:\Training_Data\IMG\center_2021_01_07_23_47_07_801.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_801.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_801.jpg, 0, 1, 0, 30.18984
F:\Training_Data\IMG\center_2021_01_07_23_47_07_902.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_07_902.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_07_902.jpg, 0, 1, 0, 30.19003
F:\Training_Data\IMG\center_2021_01_07_23_47_08_004.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_004.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_004.jpg, 0, 1, 0, 30.18999
F:\Training_Data\IMG\center_2021_01_07_23_47_08_110.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_110.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_110.jpg, 0, 1, 0, 30.19013
F:\Training_Data\IMG\center_2021_01_07_23_47_08_213.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_213.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_213.jpg, 0, 1, 0, 30.19005
F:\Training_Data\IMG\center_2021_01_07_23_47_08_320.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_320.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_320.jpg, 0, 1, 0, 30.19018
F:\Training_Data\IMG\center_2021_01_07_23_47_08_434.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_434.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_434.jpg, 0.1031715, 1, 0, 30.1874
F:\Training_Data\IMG\center_2021_01_07_23_47_08_538.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_538.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_538.jpg, 0.3918147, 1, 0, 30.15531
F:\Training_Data\IMG\center_2021_01_07_23_47_08_642.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_642.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_642.jpg, 0.09705209, 1, 0, 30.1914
F:\Training_Data\IMG\center_2021_01_07_23_47_08_748.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_748.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_748.jpg, 0, 1, 0, 30.1914
F:\Training_Data\IMG\center_2021_01_07_23_47_08_854.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_854.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_854.jpg, 0, 1, 0, 30.19072
F:\Training_Data\IMG\center_2021_01_07_23_47_08_955.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_08_955.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_08_955.jpg, 0, 1, 0, 30.19177
F:\Training_Data\IMG\center_2021_01_07_23_47_09_056.jpg, F:\Training_Data\IMG\left_2021_01_07_23_47_09_056.jpg, F:\Training_Data\IMG\right_2021_01_07_23_47_09_056.jpg, 0.09438541, 1, 0, 30.18982
